gene_id,NEUTRAL,SELECTED,locus,fpkm_geomean
wzxE,0.07690505825696989,0.02622165499722983,b3792,3.388
tusE,Inf,0.05647120024867277,b0969,4.526
hybC,0.01767452591102165,0.0195548471443511,b2994,3.543
nhoA,0.04086378535332262,0.03162789009849462,b1463,2.5
nuoC,0.03799050859568396,0.01389131830727152,b2286,5.635
xylA,0.03657816484146341,0.01724581161790196,b3565,2.87
pflB,0.02781891518683306,0.01592945725954088,b0903,7.81
norR,0.02479361291639391,0.01360394384327888,b2709,2.854
truD,0.04653520868123648,0.02178766690723679,b2745,4.791
yfcD,0.0434683748443147,0.03878596754283568,b2299,5.499
cyaA,0.01168634672586995,0.00928232637207074,b3806,5.464
glnD,0.01457394248135152,0.00870473294786575,b0167,4.012
rhaA,0.0371746972451921,0.01778413198664824,b3903,0.3333
trxA,Inf,Inf,b3781,7.677
araA,0.02875279094550142,0.01738967555159775,b0062,1.734
entH,Inf,0.05624684343434343,b0597,4.248
caiC,0.0178137403476116,0.01403888462578026,b0037,2.129
arnT,0.02983687376265154,0.01442233716521201,b2257,1.594
cyoB,0.02833708838898967,0.01604534184326725,b0431,6.164
ldtB,0.03298240839039214,0.02754817626139075,b0819,5.627
mlaF,0.0430721812122052,0.02303581835939703,b3195,4.872
proA,0.02527162278860584,0.02798968702956535,b0243,5.265
sufS,0.02770710832174691,0.02459550215959584,b1680,4.64
metN,0.02630716489391942,0.02183293049444988,b0199,5.245
ugd,0.0713611554298296,0.01743977370742177,b2028,3.095
tsaE,0.08479166900920147,0.07128470078101558,b4168,4.174
dapD,0.0375829850573404,0.03892363443394044,b0166,7.203
fdhE,0.03087083858782599,0.02877210894355218,b3891,4.25
shiA,0.03409135455596295,0.02014193590791562,b1981,4.201
fhuA,0.02153116794569105,0.01172548241719898,b0150,5.115
wcaI,0.04360348578886235,0.0201677046433926,b2050,-0.02163
emtA,Inf,0.02872718505862601,b1193,4.747
apaH,0.03804567797728375,0.0267424005628714,b0049,4.019
rhaR,0.03225131384187033,0.0274809997005971,b3906,0.9183
fieF,0.07955777954466928,0.05657175840150383,b3915,4.831
dacA,0.0206655432692278,0.02429276332942254,b0632,5.142
metB,0.0382601653622313,0.02416696074850305,b3939,4.601
ldtD,0.02655349764266883,0.01485482414561389,b0925,4.704
rpiA,Inf,0.05878737612183853,b2914,6.576
mutY,0.0332819977259062,0.0211399575245516,b2961,3.911
wcaE,Inf,0.02957474352997898,b2055,-0.9092
paaC,0.08122169732976382,0.02534532566822631,b1390,-0.6371
hda,0.04347714498122121,0.02670105967570579,b2496,4.735
lpoB,Inf,0.08870533484980676,b1105,5.323
dhaL,0.14994691816120392,0.0322863845970068,b1199,4.862
nlpD,Inf,0.02246256870777726,b2742,5.553
rstB,0.02556940566016245,0.02247980782723065,b1609,3.881
hybA,0.02974963635890607,0.0253149141268054,b2996,3.196
cyaY,Inf,Inf,b3807,4.887
araJ,0.0379106159470591,0.0244715501723902,b0396,2.625
cydD,Inf,0.02143144602709719,b0887,3.439
menA,0.03588414841977196,0.02959588741660576,b3930,3.585
pykF,0.03280143563719546,0.02317627202567575,b1676,6.847
modE,0.05882156668162729,0.03980711487760359,b0761,4.242
creB,0.083567593736498,0.02622130273602979,b4398,4.107
pyrD,0.03549442296105944,0.02228116136842708,b0945,4.947
gcvH,Inf,Inf,b2904,5.091
rsxD,Inf,0.04799748917015264,b1630,3.545
acs,0.02162253833549337,0.01365314036347572,b4069,3.372
fepC,0.03846544313229282,0.02147830075652097,b0588,3.166
psd,0.082467827579726,0.0219144491272195,b4160,5.355
