gene_id,NEUTRAL,SELECTED
rplJ,inf,0.06392766955266956
thiH,0.024228261269313555,0.01976552017058525
sdiA,0.03785034842502375,0.02324958650786195
ybeY,0.04275573192239859,0.07226964491903194
atpD,inf,0.024332371995043803
dld,0.019578818860791675,0.013233795864663682
aroP,0.05491122088015212,0.023995533645792523
rbsC,inf,0.032313088350422944
rplB,0.04643359686033679,0.029696001967887933
livG,0.02977569870540809,0.035060569832774745
dtpA,0.042563059877336384,0.022874849694262536
uhpB,0.024811858905804278,0.01933632912527214
dcuR,0.03149078980344962,0.029582995460035087
clpA,0.018130263453584726,0.009878242341221076
ydeE,inf,0.02442933702404537
yoaE,0.0695056616891549,0.022918533770934047
fadI,0.02245447154105431,0.01971622487988913
cobU,0.08257564005708708,0.08522165334665335
yjjW,0.045105573428948165,0.030135112028494383
rnd,0.026870225234155765,0.020102511161802193
mmuM,0.03523753392610869,0.03837796430827656
srlB,0.16088673375686363,0.048692505411255416
argT,inf,0.03255017361946212
frdA,0.019071874115960414,0.016733058720802003
dmsB,0.03757687940389613,0.038790126113414806
ptsN,inf,0.046250934085755514
spoT,0.019163933199989,0.011257304367764861
ligA,0.023795217802691802,0.010904716882233339
pabC,0.04307400313526405,0.024986692387966816
manA,0.0731795722960541,0.022104441427290494
cysS,0.027532584421875884,0.01845204412679096
dnaQ,0.036921727138891344,0.027780901347219413
nudI,inf,0.03340213358070501
asd,0.03162887699970217,0.020099412552975954
artP,0.04928308059483792,0.04042867478654467
glpD,0.022544674539508234,0.018094993064209183
ssuD,inf,0.01987859379449255
seqA,0.08071331427171571,0.03417917647828363
holA,0.029936537063218006,0.023730717774797197
rluB,0.07354294529051146,0.02778216090221034
thrC,0.028687949107514044,0.01585200358653958
eptA,0.0186030965071159,0.01601029195793038
yicI,0.013806448980445297,0.00948751321026052
plsB,0.01539140066734471,0.010497063384380254
folD,0.03374105161456761,0.026573325699541905
recO,0.05439620321062899,0.021794388296475335
mreC,0.07394687755334375,0.024428862169873385
glyQ,0.037492467301308424,0.028563490325571907
bioC,0.035547338393929304,0.03743149466058842
lrhA,0.03158314325144259,0.026645490671007743
msrP,inf,0.01759981757160096
pfkA,0.052046847909700475,0.03916273111758168
phnM,0.07204691906767868,0.024922858756838428
rpoE,inf,0.028463601875935555
uhpA,inf,0.06764170240064138
focA,0.03354998281066639,0.04452375621750222
sad,0.03144702911073554,0.01747437688414123
argA,0.022080277104865882,0.015742092208085305
treR,0.0340770749370065,0.022953724326630228
ptrB,0.019179376997102794,0.011773413739662156
malK,0.027842209725824962,0.020463391552421942
rcsC,0.014894743254951626,0.00813546667644864
metA,0.021981151083132602,0.020999873261325196
eptB,0.023205699305102537,0.015313932050096504
glk,0.05555319794667361,0.02362637211642526
mutS,0.016500635869472903,0.010860811046508597
rph,0.04736595702218509,0.032667831778804474
emrD,0.08131492168886935,0.05672522986334869
kefG,0.08437549430229845,0.05855300413471411
pgpA,0.10904371271848648,inf
thpR,inf,0.026233024413410206
thiC,0.016534930943461576,0.013606325165042128
rimM,0.08049199942246357,0.052159607648532794
ugpC,inf,0.02268692418655554
nadR,0.02856609957047791,0.01637141539257074
phnO,0.11930725623582768,0.05591325878013347
lplA,0.02935481909887342,0.02385722349915883
ugpB,0.0712651338025255,0.018230727140039576
bglX,inf,0.010951348603397868
hemL,0.02483627837750492,0.019844632650536608
pgeF,0.04599368951752598,0.021584070763591034
ridA,inf,0.09645266439909299
ggt,inf,0.015541239647121608
glpA,0.022269489188736717,0.020562533430256817
ftsW,0.07276889359861277,0.020311317048641954
recQ,0.01887089335328753,0.015194759545373832
tam,0.02879630914133475,inf
nhaA,0.03043508452900006,0.02245784778614015
rpsQ,inf,0.20497732426303855
lepA,0.02428068889404348,0.015728364670826677
malG,inf,0.03485254787073602
luxS,0.047308974094688386,0.03813767031028936
phoB,inf,0.024533361378330152
carA,0.02328050452203391,0.018304835857939572
modC,0.07798474845231344,0.024842806738618845
wzxE,0.07690505825696989,0.026221654997229834
tusE,inf,0.056471200248672776
hybC,0.01767452591102165,0.019554847144351108
nhoA,0.04086378535332262,0.03162789009849462
nuoC,0.03799050859568396,0.01389131830727152
xylA,0.036578164841463416,0.01724581161790196
pflB,0.027818915186833066,0.015929457259540883
norR,0.024793612916393915,0.01360394384327888
truD,0.04653520868123648,0.021787666907236797
yfcD,0.043468374844314706,0.03878596754283568
cyaA,0.01168634672586995,0.009282326372070746
glnD,0.014573942481351526,0.00870473294786575
rhaA,0.0371746972451921,0.01778413198664824
trxA,inf,inf
araA,0.02875279094550142,0.017389675551597754
entH,inf,0.056246843434343434
caiC,0.017813740347611604,0.014038884625780266
arnT,0.029836873762651546,0.014422337165212015
cyoB,0.028337088388989674,0.016045341843267252
ldtB,0.03298240839039214,0.027548176261390753
mlaF,0.0430721812122052,0.023035818359397036
proA,0.025271622788605848,0.027989687029565356
sufS,0.027707108321746915,0.024595502159595842
metN,0.026307164893919426,0.021832930494449884
ugd,0.0713611554298296,0.017439773707421773
tsaE,0.08479166900920147,0.07128470078101558
dapD,0.0375829850573404,0.03892363443394044
fdhE,0.030870838587825994,0.028772108943552182
shiA,0.03409135455596295,0.02014193590791562
fhuA,0.02153116794569105,0.011725482417198986
wcaI,0.043603485788862355,0.020167704643392605
emtA,inf,0.028727185058626013
apaH,0.038045677977283754,0.026742400562871402
rhaR,0.032251313841870334,0.027480999700597104
fieF,0.07955777954466928,0.05657175840150383
dacA,0.020665543269227808,0.024292763329422547
metB,0.038260165362231306,0.02416696074850305
ldtD,0.026553497642668837,0.014854824145613899
rpiA,inf,0.058787376121838535
mutY,0.033281997725906204,0.021139957524551604
wcaE,inf,0.029574743529978985
paaC,0.08122169732976382,0.025345325668226316
hda,0.04347714498122121,0.026701059675705796
lpoB,inf,0.08870533484980676
dhaL,0.14994691816120392,0.032286384597006806
nlpD,inf,0.022462568707777263
rstB,0.025569405660162452,0.022479807827230656
hybA,0.029749636358906074,0.025314914126805404
cyaY,inf,inf
araJ,0.037910615947059106,0.024471550172390208
cydD,inf,0.021431446027097196
menA,0.03588414841977196,0.02959588741660576
pykF,0.03280143563719546,0.023176272025675758
modE,0.05882156668162729,0.03980711487760359
creB,0.083567593736498,0.02622130273602979
pyrD,0.03549442296105944,0.022281161368427088
gcvH,inf,inf
rsxD,inf,0.04799748917015264
acs,0.021622538335493376,0.013653140363475726
fepC,0.038465443132292824,0.02147830075652097
psd,0.082467827579726,0.0219144491272195
